품목일련번호,품목명,업소명,분류번호,분류명
199400492,다이아벡스정250밀리그램(메트포르민염산염),(주)대웅제약,3960,당뇨병용제
199500435,엘도스캡슐(에르도스테인),(주)대웅제약,2220,진해거담제
199600573,새로콤연질캡슐,(주)대웅제약,3160,혼합비타민제(비타민AD혼합제제를제외)
199600572,아미콜린연질캡슐,(주)대웅제약,3990,따로분류되지않는대사성의약품
199700734,목시클정375밀리그램(아목시실린ㆍ클라불란산칼륨),(주)대웅제약,6180,주로그람양성|음성균에작용하는것
199700745,푸루나졸캡슐50밀리그램(플루코나졸),(주)대웅제약,6290,기타의화학요법제
199800711,베아세프정250밀리그람(세푸록심악세틸)(수출명:ZenaTab.),대웅바이오(주),6180,주로그람양성|음성균에작용하는것
199800696,헤모큐츄어블정(호박산단백철),(주)대웅제약,3220,무기질제제
199500439,씨프러스정250밀리그램(시프로플록사신염산염),(주)대웅제약,6290,기타의화학요법제
196000008,다이크로짇정(히드로클로로티아지드),(주)유한양행,2130,이뇨제
196000011,페니라민정(클로르페니라민말레산염),(주)유한양행,1410,항히스타민제
196200032,유한짓정100mg(이소니아지드)(군납명:이소니아지드정케이.피100밀리그람),(주)유한양행,6220,항결핵제
196700060,마이암부톨제피정400밀리그램(에탐부톨염산염),(주)유한양행,6220,항결핵제
197300084,리팜핀캡슐150밀리그램(리팜피신),(주)유한양행,6130,주로항산성균에작용하는것
197500135,키목신캡슐250밀리그램(아목시실린수화물),(주)유한양행,6180,주로그람양성|음성균에작용하는것
197700117,리팜핀캡슐300밀리그램(리팜피신)(수출명:리팜메디코),(주)유한양행,6130,주로항산성균에작용하는것
197700114,다이그린정(글리피지드),(주)유한양행,3960,당뇨병용제
197800131,유한피라진아미드정250밀리그램(피라진아미드),(주)유한양행,6220,항결핵제
197800132,유한피라진아미드정500밀리그램(피라진아미드),(주)유한양행,6220,항결핵제
197900145,유한메토트렉세이트정,(주)유한양행,4210,항악성종양제
198100126,베타록정(메토프롤롤타르타르산염),(주)유한양행,2190,기타의순환계용약
198300329,리팜핀정600미리그람(리팜피신),(주)유한양행,6130,주로항산성균에작용하는것
198300327,트리돌캡슐50mg(트라마돌염산염),(주)유한양행,1140,해열.진통.소염제
198400268,유한베타자이드정,(주)유한양행,2140,혈압강하제
198400271,리카바정(우라자미드)(수출명:유한리카바정),(주)유한양행,3910,간장질환용제
199500628,가스파정,(주)일화,2330,건위소화제
198800594,세라친정(세라티오펩티다제),알리코제약(주),3950,효소제제
199900820,클론캡슐,알리코제약(주),3990,따로분류되지않는대사성의약품
199500646,메이트정(탈니플루메이트),알리코제약(주),1140,해열.진통.소염제
199500647,바크라폰정10밀리그램(바클로펜),알리코제약(주),1220,골격근이완제
199701024,콜핀정(수출명:페러그립씨정),알리코제약(주),1140,해열.진통.소염제
198400361,옥사페란정20mg(요오드화옥사피움),동성제약(주),1240,진경제
198700561,슐라폰정(호박산독실아민),동성제약(주),1120,최면진정제
199000820,나잘렌정(푸마르산케토티펜),동성제약(주),2220,진해거담제
199200792,세클렉스캡슐250mg(세파클러수화물),동성제약(주),6180,주로그람양성|음성균에작용하는것
199300928,아세락캅셀200밀리그람(아세틸시스테인),동성제약(주),2220,진해거담제
199300927,싸이프로정(시프로플록사신염산염),동성제약(주),6290,기타의화학요법제
199400696,나부톤정500mg(나부메톤)(수출명:큐레페인정),동성제약(주),1140,해열.진통.소염제
199400695,크라맥스정375밀리그램,동성제약(주),6180,주로그람양성|음성균에작용하는것
196200046,트리민정4밀리그람(페르페나진),영진약품(주),1170,정신신경용제
197400571,아스코푸정(히벤즈산티페피딘),영진약품(주),2220,진해거담제
197700137,나트릭스정(인디파미드),영진약품(주),2130,이뇨제
198200967,영진엠피나제캡슐(프로나제),영진약품(주),3950,효소제제
198700581,카미신정(미데카마이신아세테이트),영진약품(주),6140,주로그람양성균|리케치아|비루스에작용하는것
198803039,진셀몬정,영진약품(주),3160,혼합비타민제(비타민AD혼합제제를제외)
198900739,페나족스캅셀(암페낙나트륨),영진약품(주),1140,해열.진통.소염제
198900741,아푸라스정100밀리그람(트록시피드),영진약품(주),2320,소화성궤양용제
199000823,엠피나제에스정(프로나제비),영진약품(주),3950,효소제제
199100838,영진세파클러캡슐(수출명:세파클러캡슐250mg(사와이)),영진약품(주),6180,주로그람양성|음성균에작용하는것
199300959,코디핀정4밀리그램(베니디핀염산염),영진약품(주),2140,혈압강하제
199300960,코디핀정8밀리그램(베니디핀염산염),영진약품(주),2140,혈압강하제
199400710,크라모넥스정(아목시실린·클라불란산칼륨혼합물(2:1)),영진약품(주),6180,주로그람양성|음성균에작용하는것
199400711,옥사틴정(옥사토마이드),영진약품(주),1410,항히스타민제
199701063,로도핀정25mg(죠테핀),영진약품(주),1170,정신신경용제
199701064,로도핀정50mg(죠테핀),영진약품(주),1170,정신신경용제
199701065,로도핀정100mg(죠테핀),영진약품(주),1170,정신신경용제
199900835,나트릭스서방정(인다파미드),영진약품(주),2140,혈압강하제
198100196,슈넬키타사마이신정400밀리그람(수출명:Seosacin),(주)에이프로젠바이오로직스,6120,주로그람음성균에작용하는것
196800048,씨롱정,(주)에이프로젠바이오로직스,2320,소화성궤양용제
197100073,벤나민정(벤지다민염산염)(수출용),(주)에이프로젠바이오로직스,1140,해열.진통.소염제
197700142,슈넬로이고마이신캡슐(키타사마이신),(주)에이프로젠바이오로직스,6140,주로그람양성균|리케치아|비루스에작용하는것
198300416,올시펜정,(주)에이프로젠바이오로직스,2220,진해거담제
198800677,테가실캡슐,(주)에이프로젠바이오로직스,4210,항악성종양제
198900799,가베스캡슐,(주)에이프로젠바이오로직스,2390,기타의소화기관용약
199701105,에이프로젠세파클러캡슐250밀리그램,(주)에이프로젠바이오로직스,6180,주로그람양성|음성균에작용하는것
199701120,해록신정(록시트로마이신),(주)에이프로젠바이오로직스,6140,주로그람양성균|리케치아|비루스에작용하는것
199800954,칼사이트정(구연산칼슘),(주)에이프로젠바이오로직스,3210,칼슘제
199900886,레보프록신정(레보플록사신수화물),(주)에이프로젠바이오로직스,6290,기타의화학요법제
200201784,쎄락틸정300밀리그람(덱시부프로펜디.씨.),고려제약(주),1140,해열.진통.소염제
199400744,브롱펜정(이부프로펜)400밀리그람,천우신약(주),1140,해열.진통.소염제
199600847,락토프리캡슐(락토바실루스아시도필루스균틴달화동결건조물)(수출명:LACTOFREECap),(주)에이프로젠바이오로직스,2370,정장제
199701083,에이프로젠에토돌락캡슐200밀리그램(수출용),(주)에이프로젠바이오로직스,1140,해열.진통.소염제
199701099,알메텍정(세티리진염산염),(주)에이프로젠바이오로직스,1410,항히스타민제
198200253,유니타제정(세라티오펩티다제),(주)에이프로젠바이오로직스,3950,효소제제
199900878,슈넬바클로펜정10밀리그람(수출용),(주)에이프로젠바이오로직스,1220,골격근이완제
198400394,안티락틴정(브로모크립틴메실레이트),알보젠코리아(주),3990,따로분류되지않는대사성의약품
198500515,소말겐정(탈니플루메이트),알보젠코리아(주),1140,해열.진통.소염제
198600539,근화아세틸스피라마이신정500밀리그람(수출용)(수출명:ARAMYCIN-500tav.|ARAMEXTab.),알보젠코리아(주),6140,주로그람양성균|리케치아|비루스에작용하는것
198800699,베렐란서방캡슐120밀리그램(염산베라파밀),알보젠코리아(주),2170,혈관확장제
198900817,알보젠돔페리돈정,알보젠코리아(주),2390,기타의소화기관용약
198400399,카마졸질정(클로트리마졸),알보젠코리아(주),2550,비뇨생식기관용제(성병예방제포함)
199100925,근화케토코나졸정(수출명:Kezole|KWKetoconazoleTab.200mg),알보젠코리아(주),6410,항원충제
199200876,알보젠세파클러수화물캡슐250밀리그램,알보젠코리아(주),6180,주로그람양성|음성균에작용하는것
199200870,딜테란서방캡슐180밀리그램(딜티아젬아시딕폴리머콤플렉스),알보젠코리아(주),2170,혈관확장제
199500696,다베리움정(알파-디히드로에르고크립틴메실레이트),알보젠코리아(주),3990,따로분류되지않는대사성의약품
199800991,아디센정100밀리그람(아목사핀),한화제약(주),1170,정신신경용제
199701131,메치론정(메틸프레드니솔론),알보젠코리아(주),2450,부신호르몬제
199801011,네프로정(아세트산칼슘),알보젠코리아(주),2190,기타의순환계용약
196400037,라식스정(푸로세미드),(주)한독,2130,이뇨제
198000206,트렌탈서방정400(펜톡시필린),(주)한독,2190,기타의순환계용약
198800712,록산캡슐(록사티딘아세테이트염산염)(수출명:록시트캡슐|Roxane75capsule),(주)한독,2320,소화성궤양용제
198800718,루리드정(록시트로마이신),(주)한독,6140,주로그람양성균|리케치아|비루스에작용하는것
199000893,무노발정5밀리그람(펠로디핀),(주)한독,2140,혈압강하제
199200885,한독렐라펜정(나부메톤),(주)한독,1140,해열.진통.소염제
199200883,트리테이스정5밀리그람(라미프릴),(주)한독,2140,혈압강하제
199200884,트리테이스정2.5밀리그람(라미프릴),(주)한독,2140,혈압강하제
199301007,한독세로자트정20밀리그램(파록세틴염산염수화물),(주)한독,1170,정신신경용제
199600862,세텐캡슐200밀리그람(세프티부텐),(주)한독,6120,주로그람음성균에작용하는것
199600863,아마릴정1밀리그람(글리메피리드),(주)한독,3960,당뇨병용제
199600864,아마릴정2밀리그람(글리메피리드),(주)한독,3960,당뇨병용제
199701147,캘코트정6밀리그람(데플라자코트(미분화)),(주)한독,2450,부신호르몬제
198500393,페록살캡슐(플루페남산)(수출용),(주)마더스제약,1140,해열.진통.소염제
198800495,로그펜정600밀리그람(이부프로펜),(주)마더스제약,1140,해열.진통.소염제
198900550,로그펜정400밀리그람(이부프로펜)(수출용),(주)마더스제약,1140,해열.진통.소염제
199000640,아리제정10밀리그람(세라티오펩티다제)(수출명:DanzaseTablet10mg),(주)넥스팜코리아,3950,효소제제
